Sample: Sample_ID_submitter,File: Raw_or_Processed,File: File_format,File: contents,File: File_name,File: Genome_build,File: Processed_date,Processing_steps:Pipeline_info,Processing_steps:Annotation_info,Processing_steps:Normalization_info,Processing_steps: Genotype level (xQTL),Processing_steps: Genotype level imputation (xQTL),Processing_steps: Genotype level QC (WGS/WES),File: md5sum,File: Transferred_date,File: File_size
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 19,Oli.log2cpm.cov_pca.resid.PEER.cov.19.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",561e6cee24b471bd04d63d8e5fdde13d,11/7/2022,359M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 20,Oli.log2cpm.cov_pca.resid.PEER.cov.20.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",ac248c3d735cf5c79708bce18160626e,11/7/2022,124M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 21,Oli.log2cpm.cov_pca.resid.PEER.cov.21.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",64ba255d7845262bfb8f5c531afa89df,11/7/2022, 52M
All samples,Processed,TensorQTL Nominal Summary Statistics (txt.gz file packaged in nominal_sumstat.tar.gz ),Oligodendrocyte variants level nominal cis-eQTL Summary Statistics for Chromosome 22,Oli.log2cpm.cov_pca.resid.PEER.cov.22.norminal.cis_long_table.txt.gz,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",317919790f4b7754debbfb122e7cd525,11/7/2022,117M
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosomes (By default the final output of TensorQTL module for emprical data are whole genome),ALL.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",f0f27f0238a207568f052cfc07b9bdaf,11/7/2022,3.9M
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosome (By default the final output of TensorQTL module for emprical data are whole genome),Ast.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",65da5cae3cc8e673cdfe696acb3a1e49,11/7/2022,3.7M
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosome (By default the final output of TensorQTL module for emprical data are whole genome),End.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",caa5736909d8dca26d10276b65439194,11/7/2022,551K
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosome (By default the final output of TensorQTL module for emprical data are whole genome),Exc.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",22cd8368c1ce1e52fd2fb72e25299399,11/7/2022,3.7M
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosome (By default the final output of TensorQTL module for emprical data are whole genome),Inh.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",18b0c8c6de5a4b29d42e841b44aa0ebe,11/7/2022,3.6M
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosome (By default the final output of TensorQTL module for emprical data are whole genome),Mic.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",7449f9dfdc1849b9664c4bafb53087e6,11/7/2022,2.1M
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosome (By default the final output of TensorQTL module for emprical data are whole genome),OPC.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",62fbe2f419a3a6cf519e2edb166a1a68,11/7/2022,2.3M
All samples,Processed,TensorQTL Emprical Summary Statistics (txt ),Gene level Emprical cis-eQTL Summary Statistics for All Chromosome (By default the final output of TensorQTL module for emprical data are whole genome),Oli.log2cpm.cov_pca.resid.PEER.cov.emprical.cis_sumstats.txt,Hg38,11/7/2022,FGC xQTL pipeline,"Ensembl v103, 1000genomes GRCh38",CPM,NA,NA,"(xQTL Pipeline Defaults), kinship coefficient: 0.0625, PCs: 13, MAF for PCA: 0.05, MAC for single variant analysis: 5, Variant level missingness threshold: 0.1, Sample level missingness threshold: 0.1",35bd8c8592524c383e7c1519f94f14ae,11/7/2022,3.5M
